ts,en,src_text,trg_text,Cosine_Score
"[ 0.8397771  -0.07584904 -0.6271505  ...  0.529949    0.15406261
  1.3014342 ]","[ 0.0053345   0.00143149 -0.00158839 ...  0.01025887  0.01417647
  0.00136983]",Xiyimo xa Khabinete mayelana na timhaka ta nkoka eka nkarhi wa sweswi,Removal of Adverse Credit Information Project,0.6263944
"[ 0.8540576   0.50423884 -0.2606821  ...  0.87634206  0.96315664
  0.6616294 ]","[ 0.01254477  0.00256742 -0.00018715 ...  0.03315232  0.04673679
  0.05148883]",Khabinete yi amukerile ku simekiwa ka Chata ya Vukorhokeri bya Vanhu no amukela minhlangano ya vukorhokeri bya vanhu na Mfumo tanihi muthori eka ku tiyimisela loku nga endliwa hi Chat	Chata yi tivisa swiyimo swa vukorhokeri endzeni ka vutirheli bya mfumo na minhlangano ya vatirhelamfumo va vanhu leyi nyiketaka ku tiyimisela ku seketela swiyimo swa vukorhoker,"cluster munition The ratification of the Convention is in line with South Africa s commitments to upholding human rights and humanitarian law when engaging in war far Cabinet approved the submission of the report on the Audit of Registered State Land and a desktop analysis of Private Land Ownership in South Africa, by the Chief Surveyor-General to ParliamenLand information is critical to the success of all land developments in the countr The purpose of the audit of registered state land is to determine how much land is owned by the state, what it is used for and who the occupants/users arThis will be used to enhance the integrity of the land register, which would serve as the basis for enhanced land planning and administration, including other functions relating to property portfolio management and improved delivery of service Cabinet approved the South African Mint Company s designs for the 2013 R2 (1/4 oz) commemorative 24 ct gold coin series and the 2013 R1 (1/10 oz) commemorative 24 ct gold coin serieThe design of the 2013 R2 gold coin will feature the San language and the design of the 2013 R1 gold coin will be the 3rd pollinator",0.7549474
[1.0598339  0.07408334 1.0423901  ... 0.60352224 0.85389405 1.170864  ],"[ 2.8828699e-02  1.7505744e-04 -9.3492454e-05 ...  2.7259836e-02
  4.6505842e-02  2.3183852e-02]","Khabinete yi xiyaxiyile leswaku swiyenge swo tala swi le ka njhekanjhekisana hi mihol Khabinete yi amukela swintshuxo leswi nga fikeleriwa eka swiyenge swin wana no langutela ku ya emahlweni na minjhekanjhekisano yin wanKhabinete yi tsundzuka leswaku eka xidemokirasi, vatirhi va na mfanelo yo terek Khabinete yi tiyisisile leswaku mfanelo yaleyo yi fanele ku tirhisiwa hi ndlela yo pfumala madzolonga no landzelela nawu hi ku hetisek","Cabinet welcomes the launch of the Public Service Charter and commends public service unions and the State as the employer on the commitments made through this CharteThe Charter introduces service standards within the public service with public service unions pledging their commitment to support the service standard Cabinet notes that many sectors are currently or have been engaged in wage negotiation Cabinet welcomes settlements that have been reached in some sectors and takes note of continuing negotiations in other Cabinet recognises that in a democracy, workers have the right to strik Cabinet emphasises that such right must be exercised in a non-violent manner and in full compliance with the la There is a responsibility on trade union leaders, employers and the state s security services to ensure that the law is upheld, that provocative actions are avoided and that industrial action is conducted in a peaceful manneCabinet calls on all parties to use their efforts to settle negotiations as soon as possible and to avoid protracted dispute Such expeditious settlements will help to reduce the costs to the economy and promote the achievement of the county s jobs and growth goal Cabinet acknowledged the second Annual Mining Lekgotla that was held last wee The Lekgotla presented another opportunity for the key role players in the mining industry to continue engaging in finding lasting solutions to the challenges that afflict this secto Under the leadership of the Deputy President Kgalema Motlanthe government also continues to support the framework agreement and its implementation for a sustainable and stable mining",0.75106394
"[ 0.97525686  0.34141916 -0.25638223 ...  1.0850158   0.7891956
  1.8277445 ]","[ 1.4928221e-02 -2.7580262e-04 -1.9433166e-05 ...  3.8629793e-02
  3.8834419e-02  4.4668518e-02]","Ku na vutihlamuleri eka varhangeri va minhlangano ya vatirhi, vathori na vukorhokeri bya nhlayiseko wa mfumo ku tiyisisa leswaku nawu wa hlayisiwa, swiendlo swa vuntswaka swa papalatiwa na leswaku xiendlo xa bindzu xi endliwa hi maendlele ya kahl Khabinete yi vitana mavandla hinkwawo ku tirhisa matimba ya wona ku herisa minjhekanjhekisano hi ku hatlisa no papalata madzolong Swintshuxo sweswo swi ta pfuna ku hunguta ku durheliwa eka ikhonomi no kurisa ku humelela ka mitirho ya tiko na nkulo wa swikongomel Khabinete yi khensa Lekgotla ya vumbirhi ya Migodi ya Lembe rin wana na rin wana leyi a yi khomiwile vhiki leri nga hel Lekgotla yi tivisile nkarhi wun wana wa vatirhinkulu eka bindzu ra migodi ku ya emahlweni no kuma swintshuxo swa nkarhi wo leha eka swiphiqo leswi hlaselaka xiyenge lex Ehansi ka vurhangeri bya Xandla xa Phuresidente Kgalema Motlanthe, mfumo wu ya emahlweni no seketela vuako bya mpfumelelano na nsimeko wa xiyenge xa migodi lexi tiyeke no tshamisek Eku lulamisiweni ka ku ya eka Malembe ya 20 ya Ntshuxeko hi ti 27 ta Dzivamisoko 2014, Khabinete yi vitana Vaaki va Afrika-Dzonga ku tsundzuka matimu ya hina no tlangela mindhavuko ya hina yo hambana hi nkarhi wa Nhweti ya Mfuw Ku tlangela ka lembe leri ku ta funghiwa ehansi ka nhlokomhaka:","and approved the recommendations of the Select Committee on Trade and International RelationThis seeks to address the issue of access to credit to those South Africans that can afford credi These are consumers who may have paid their debts in full and are in a position to afford credit but whose access is currently impeded by negative credit information on their recorThis is primarily about ensuring that the National Credit Act (Act 34 of 2005) works as intended in terms of ensuring that consumers who can afford credit can be able to access i Inaccessible or expensive credit hinders growt Access to sustainable credit market is essential to all developmental goal Cabinet approved the White Paper on Remand Detention and its introduction to ParliamenThe draft White Paper seeks to improve the management of awaiting trial detention system in South African prison The paper outlines the principles that will drive the detention management of remand detentio The report will be released through the Parliamentary proces Cabinet approved that the Convention of Cluster Munitions be sent to Parliament for ratificatio Cabinet supports the destruction of cluster munitions stocks in compliance with this ConventioIn November 2006 a United Nations (UN) conference could not reach agreement on how the adverse humanitarian impact of these weapons should be addresse This led to a group of 46 countries, including South Africa, embarking on a process outside the UN, the so-called Oslo Process, to ban cluster munitionSouth Africa together with 93 other States signed the Convention in December 2008.",0.8575914
"[ 1.7805954  -0.09570821  0.10215221 ...  1.2143375   1.464358
  1.9276317 ]",[0.02668949 0.00510256 0.0110136  ... 0.02760322 0.03448775 0.02951383],"Ku Koxa Nakambe, Ku Hlayisa Nakambe no Tlangela Mfuwo wa Hina lowu Hanyaka .Mintlangelo ya Siku ra Mfuwo yi ta va kona eXitediyamu xa Sisa Dukashe eMdantsane, eka Masipala wa Doroba ra Buffalo City, eXifundzeninkulu xa Kapa-Vuxa hi ti 24 ta Ndzhati 2013.","Reclaiming, Restoring and Celebrating Our Living Heritage .The Heritage Day celebrations will take place at Sisa Dukashe Stadium in Mdantsane, Buffalo City Metro Municipality, Eastern Cape province on 24 September 2013.As part of the 20 Years of Freedom campaign, the national communication partnership will see the launch of",0.84686697
"[ 1.4910582   0.07459316 -0.09989761 ...  0.4707365   1.1601901
  0.9384054 ]","[ 0.00252182 -0.00077172 -0.00013216 ...  0.02164774  0.04011568
  0.04892422]","Tanihi xiphemu xa pfhumba ra Malembe ya 20 ya Ntshuxeko, vutirhisani bya vuhlanganisi bya rixaka byi ta vona nsimeko wa","secto In the build-up to the 20 Years of Freedom on the 27 April 2014, Cabinet calls on all South Africans to commemorate our history and celebrate our diverse cultures during Heritage Mont This year s celebrations will be marked under the theme:",0.6859951
"[ 1.0285257  -0.29829404  0.11255497 ...  0.09865132  0.38907683
 -0.15411386]","[ 0.02357342 -0.00152503 -0.0039668  ...  0.00395794 -0.00212351
  0.00780254]",Ravuntlhanu ra Ntshuxeko,Freedom Friday,0.84832585
[0.4487036  0.5638376  0.06604505 ... 1.4990824  1.5955145  2.6568081 ],[0.00174264 0.00109729 0.00020544 ... 0.002036   0.03752065 0.02979772],"hi ti 20 ta Ndzhati 2013, lowu nga ta nyika tshaku eka maAfrika-Dzonga ku tlangela ntshuxeko wa hina lowu hi nga wu lwela hi matimba ku tiyisisa leswaku vanhu lava ha taka va kota ku bindzula eka demokirasi ya hina ya nhluvukis	Hi Ndzhati, hi ku seketela mitirho ya vupfhumba bya laha kaya, Khabinete yi hlohlotela maAfrika-Dzonga ku endzela tindhawu ta mfuwo ku hi tsundzuxa hi rendzo ra hina ra ntshuxek Naswona, ku seketela mfuwo wa hina wa ntumbuluko hi ku endzela mintanga ya swiharhi ya rixaka mahala ku sukela hi siku ra vunkaye ku fikela hi ti 13 ta Ndzhati 2013 tanihi xiphemu xa Vhiki ra Mintanga ya Swiharhi ya Rixaka ra Afrika-Dzonga ra vunhungu lembe na lembe (SANParks).","on 20 September 2013, which will provide a platform for South Africans to cherish our hard-fought freedom to ensure that future generations are able to benefit from our developmental democracDuring September, in support of our domestic tourism efforts, Cabinet encourages South Africans to visit heritage sites to remind us of our journey to freedo",0.8664135
"[ 0.7014307   0.11765249 -0.10245597 ...  0.98984146  0.9783401
  0.6116885 ]","[ 1.0920445e-02 -5.7823545e-05  2.2396992e-03 ...  2.2092691e-02
  3.4063511e-02  6.0230453e-02]","Khabinete yi hlohlotela vatswari hinkwavo na vahlayisi ku seketela vana va vona eku tilulamiseleni ka Makambelelo ya Rixaka ya Lembe na Lembe (ANA) eka ntivo na tinhlayo leswi nga ta va kona exikarhi ka ti 10 na ti 13 ta Ndzhati 2013.Vatswari na vahlayisi va fanele va tiyisisa leswaku va tihlanganisa na mbuyelo wa ANA wa 2013 tanihi leswi wu tirhaka tanihi xitirho xo hlahluva lexi kombisaka matimba na ku tsana ka mudyondz	Eku tilulamiseleni ka ANA leyi taka vatswari, vahlayisi na vadyondzi va hlohloteriwa ku tirhisa switirho leswi va nga nyikiwa hi Ndzawulo ya Dyondzo ya Masungul Leswi swi nga kumeka eka webusayiti ya Ndzawulo (wweducatiogoza).","Also, to support our natural heritage by visiting national parks free of charge from 9 to 13 September 2013 as part of the 8th annual South African National Parks (SANParks) Wee Cabinet encourages all parents and guardians to support their children in the preparation for the upcoming Annual National Assessments (ANA) in literacy and numeracy that takes place between 10 and 13 September 2013.Parents and guardians must ensure that they engage with the 2013 ANA results as this serves as an important diagnostic tool of learners",0.85275596
"[ 0.5796306  -0.25500628  0.39491522 ...  1.6369343   1.59378
  3.58875   ]","[ 0.01540767 -0.00063347  0.0067019  ...  0.05070917  0.0534872
  0.06790294]",Khabinete yi tisa mahungu yo seketela eka masocha ya Vutho ra Vusirheleli ra Afrika-Dzonga lawa ya nga rhumeriwa evuxeni bya Riphabuliki ya Demokirasi ya Congo eka nkarhi wo sukela hi ti 13 ta Khotavuxika ku fika hi ti 31 ta Nyenyankulu 2014.,"strengths and weaknesseIn preparation for the upcoming ANA parents, guardians and learners are urged to use the tools provided by the Department of Basic Educatio These can be accessed on the Department's websit Cabinet extends a message of support to the South Africa National Defence Force soldiers deployed in the eastern Democratic Republic of the Congo for the period 13 June 2013 to 31 March 2014.",0.7849071
