ts,en,src_text,trg_text,Cosine_Score
"[ 0.87122893 -0.16622886  0.2819178  ...  0.66716105  0.8071032
  2.5395365 ]",[0.00571352 0.00169903 0.00822214 ... 0.0216339  0.01438451 0.04811238],"Xitatimente hi Nhlengeletano ya Khabinete ya le Moyeni leyi khomiweke hi Ravumune, 4 Khotavuxika 2020 1.","Statement on the Virtual Cabinet Meeting held on Thursday, 4 June 2020 1.",0.83246815
"[ 0.66097695 -0.05290143  0.11672262 ...  1.1184727   1.0572454
  1.9670357 ]","[ 0.01433926  0.01794412  0.00867376 ... -0.00094354  0.03844955
  0.01007074]","Xiboho xa Khoto ya le Henhla ya Gauteng-N walungu xa Ravumbirhi, 2 Khotavuxika 2020 Nhlengeletano ya Khabinete ya le moyeni yo hlawuleka a yi khomiwile namuntlha, Ravumune, 4 Khotavuxika 2020, ku kanela leswi humelelaka hi matshalatshala ya Afrika-Dzonga ku ponisa vutomi na ku sirhelela vutihanyisi exikarhi ka ntungukulu wa COVID-19.","Western Cape COVID-19 infections Cabinet remains concerned about the intensity and increase of COVID-19 infections in the Western Cap To this effect President Ramaphosa will undertake a visit to the province on Friday, 5 June 2020, to discuss the situation with Premier Alan Winde and the provincial executive, and to assess the province s readiness for continued management of the pandemi",0.75429404
"[ 0.5881919   0.25775674 -0.19201577 ...  0.8800545   0.30733272
  0.93789417]",[0.02746803 0.0028212  0.01352198 ... 0.03109835 0.01709316 0.03171664],"Tanihi xiphemu xa nkanelo lowu, Khabinete yi kambisisile xiboho xa Khoto ya le Henhla ya Gauteng-N walungu lexi rhuliweke hi Muavanyisi Norman Davis hi Ravumbirhi, 2 Khotavuxika 2020, lexi tiviseke swinawana swa ku pfaleriwa ka COVID-19 eka tilevhele ta 3 na tanihileswi hambanaka na vumbiwa na ku nga amukelekiEndzhaku ka ku kuma switsundzuxo swa xinawu na ku yingisela swibumabumelo swo tala leswi nyikiweke hi swirho swa xiyenge xa swa nawu hi ku angula eka xiboho lexi, Khabinete yi na mavonelo ya leswaku khoto yin wana yi nga ha fikelela mahetelelo yo hambana eka nandzu low Hikokwalaho Khabinete yi tekile xiboho xa ku aphila xiboho xa Khoto ya le Henhla ya Gauteng-N walung Mfumo wu ta kombela leswaku aphili ya wona yi yingiseriwa hi xihatla ku endlela leswaku wu kuma ntiyisiso hi swinawana lesw","North High Court Judgment of Tuesday, 2 June 2020 A special virtual Cabinet meeting was held today, Thursday, 4 June 2020, to discuss developments in South Africa s efforts to save lives and protect livelihoods amid the COVID-19 pandemi As part of this discussion, Cabinet reflected on the North Gauteng High Court judgment delivered by Justice Norman Davis on Tuesday, 2 June, 2020, which declared the COVID-19 lockdown regulations in levels 3 and 4 unconstitutional and invali After obtaining legal advice and listening to numerous comments made by members of the legal fraternity in reaction to the judgement, we are of the view that another court might come to a different conclusion on the matte Cabinet has therefore decided to appeal the North Gauteng High court decisio Government will ask that its appeal be heard on an urgent basis so that it can obtain certainty on the regulation The Minister of Cooperative Governance and Traditional Affairs, Dr Nkosazana Dlamini Zuma will be joined in this appeal by President Cyril Ramaphosa and the Minister of Health, Dr Zweli Mkhiz Cabinet wishes to assure the nation that all interventions introduced since the declaration of a state of national disaster in March 2020 by President Cyril Ramaphosa have been directed primarily at saving live In implementing these interventions, government has consistently consulted all sectors of society, as the fight against COVID-19 is a national effort that requires unity in action between Government and all South African While government appeals the court judgment, current regulations remain in force and we appeal and urge all our people to observe all the health protocols that have been put in place including washing of hands, social distancing, wearing of masks in public as well as screening and referral for testing where necessary Extension of the National State of Disaster Cabinet approved the extension of the National State of Disaster by another month from the 15th June to 15 July 2020.",0.84030956
[1.2468693  0.72671896 0.12206436 ... 1.0764737  1.0983826  1.3253002 ],"[ 0.03972818  0.00544775 -0.00017676 ...  0.00812465  0.01906412
  0.01119156]","Holobye wa Mfumontirhisano na Timhaka ta Ndhavuko, Dkd Nkosazana Dlamini Zuma, u ta tikatsa eka aphili leyi na Phuresidente Cyril Ramaphosa na Holobye wa Rihanyo, Dkd Zweli Mkhiz Khabinete yi navela ku tshembisa rixaka leswaku miphalalo hinkwayo leyi tivisiweke kusukela loko ku tivisiwile Xiyimo xa Rixaka xa Mhangu hi Nyenyanyana 2020 hi Phuresidente Ramaphosa yi kongomisiwile ngopfungopfu eka ku ponisa vutom","President Ramaphosa will be accompanied by the Minister Mkhize; Defence Minister Nosiviwe Mapisa-Nqakula; Basic Education Minister Angie Motshekga; Police Minister Bheki Cele; Human Settlements, Water and Sanitation Minister Lindiwe Sisulu and Public Works and Infrastructure Minister Patricia de Lille",0.81685233
[1.5186492  0.0406989  0.08036262 ... 0.69289744 1.4358075  1.4662796 ],"[ 3.0568486e-02 -2.2226742e-04  2.3171624e-06 ...  4.7375340e-02
  4.5002077e-02  4.5303218e-03]","Eka ku simeka miphalalo leyi, mfumo wu kanerisanile hi ndlela yo fanana na tisekitara hinkwato ta rixaka, tanihileswi nyimpi ehenhla ka COVID-19 yi nga matshalatshala ya rixaka lama ma lavaka vun we exikarhi ka mfumo na maAfrika-Dzonga hinkwav","As a water-scarce country, the dam levels have a negative impact on our water need Cabinet therefore makes an appeal to all of us to use water sparinglEnquiries: Ms Phumla Williams",0.6948763
[0.6782657  0.02203008 0.01656884 ... 1.5305185  0.3358802  2.4776165 ],"[ 0.01835115  0.00312918  0.01140548 ... -0.0033865   0.0395507
  0.04590809]","Loko mfumo wa ha aphila xiboho lexa khoto, swinawana swa nkarhi wa sweswi swi tshama swa ha ri eku tirheni, naswona hi kombela na ku hlohlotela vanhu va ka hina hinkwavo ku landzelela milawu ya swa rihanyo hinkwayo leyi yi simekiweke, ku katsa na ku hlamba swandla, ku siya mpfhukanyana exikarhi ka vanhu, ku ambala swipfalaxikandza evanhwini xikan we na ku hleriwa na ku kongomisiwa ku ya kamberiwa, laha swi faneleke Ku Engeteriwa ka Xiyimo xa Rixaka xa Mhangu Khabinete yi pasisile ku engeteriwa ka Xiyimo xa Rixaka xa Mhangu hi n hweti kusuka 15 Khotavuxika kufika 15 Mawuwani 2020.",Child Protection Week seeks to elevate issues of the protection of children throughout the yea This year s theme is:,0.6478659
"[ 0.02421228 -0.18428816 -0.12283325 ...  0.9251379  -0.13808908
  2.2888465 ]",[0.01151397 0.00034988 0.0001052  ... 0.02489262 0.0032834  0.03155032],Nawu wu pfumelela Xiyimo xa Rixaka xa Mhangu ku heta 90 wa masiku,The law allows for the National State of disaster to last,0.70892453
[1.1843156  0.01945201 0.1572541  ... 0.85713285 1.0533807  1.4318264 ],"[ 0.01421817 -0.00041048  0.0028221  ...  0.00406248  0.03362121
  0.02444948]",Ntluletavuvabyi wa COVID-19 wa Kapa-Vupeladyambu Khabinete yi tshama ya ha vilerisiwa hi mayelana na ntikelo na ntlakuko wa mitluletavuvabyi wa COVID-19 eKapa-Vupeladyamb,"Cabinet has noted the recent drop in dam levels, particularly in the Western Cap",0.6731651
"[ 1.1378771   0.32469824 -0.03829334 ...  1.2843393   0.7135224
  1.5630472 ]","[ 0.00463393 -0.00175512  0.01427518 ...  0.02195674  0.04851037
  0.08458246]","Hi mayelana na swona, Phuresidente Ramaphosa u ta endzela xifundzakulu lexi hi Ravuntlhanu, 5 Khotavuxika 2020, ku kanerisana hi xiyimo lexi na Phurimiya Alan Winde na huvonkulu ya xifundzakulu, na ku hlahluva vulungheki bya xifundzakulu lexi eka malawulelo lama yaka emahlweni ya ntungukulu low",Cabinet reminds the public that this week is Child Protection Week which started this past Sunday the 31 May and ends this coming Sunday 7 June 2020.,0.700273
"[ 1.5369146   0.26605877 -0.0982682  ...  0.7731716   1.1694982
  1.4460098 ]","[ 3.6509853e-02 -4.2050026e-04 -9.7195058e-05 ...  1.0501432e-02
 -4.7777509e-03  3.0989671e-02]","Phuresidente Ramaphosa u ta heleketiwa hi Holobye Mkhize; Holobye wa Vusirheleri na Khale ka Masocha Nosiviwe Mapisa-Nqakula; Holobye wa Dyondzo ya Masungulo Angie Motshekga; Holobye wa Maphorisa Bheki Cele; Holobye wa Vutshamiso bya Vanhu, Mati na Mbhasiso Lindiwe Sisulu na Holobye wa Mitirho ya Mfumo na Miako Patricia de Lille Vhiki ra Nsirhelelo wa Vana","Let Us All Protect Children, During COVID-19 and Beyond",0.54155576
