ts,en,src_text,trg_text,Cosine_Score
"[ 0.9100808  -0.05507348 -0.00560605 ...  1.0301563   1.0359018
  1.5373334 ]",[0.01405157 0.00262937 0.0021149  ... 0.02973039 0.01472079 0.01307388],"Xitatimente hi Nhlengeletano ya Khabinete leyi khomiweke hi Ravunharhu, 11 Nyenyankulu 2020 ePalamende, Tuynhuys eKapa Xiyimo xa Khabinete eka Timhakakulu1.","Statement on the Cabinet Meeting held on Wednesday, 11 March 2020 at Parliament, Tuynhuys in Cape Town",0.8463373
"[ 0.8076757   0.16202882 -0.01689437 ...  0.6668026   1.0756054
  1.6763184 ]","[ 0.01424358 -0.00143071  0.00099109 ...  0.01689987  0.03235583
  0.0599001 ]",Khoronavhayirasi (COVID-19)Khabinete yi tiyisisile eka hinkwerhu eAfrika-Dzonga leswaku goza rin wana na rin wana ro sivela ri le tekiweni ku sirhelela tiko ehenhla ka ntlakuko wihi kumbe wihi wa COVID-19.,Cabinet reassures all in South Africa that every precaution is being taken to safeguard the country against any surge of the COVID-19.,0.8421465
[1.5380787  0.21526654 0.10853563 ... 0.87986064 0.9578198  2.042294  ],"[ 0.02537889  0.00201074 -0.00012006 ...  0.02005317  0.0274537
  0.05250923]","Holobye wa Rihanyo, Dkd Zweli Mkhize, u vikele Khabinete leswaku a ku ri na 13 wa timhaka ta COVID 19 eAfrika-Dzong Mixo lowu, Holobye wa Rihanyu u tiyisise leswaku timhangu letintshwa ta mune tin wana ti kumekile, leswi swi tisaka nhlayo ya COVID-19 eka 19 kusuka eka 17.","The Minister of Health, Dr Zweli Mkhize, reported to cabinet that there were 13 cases of COVID-19 in South Afric This morning, the Minister of Health confirmed that another four new cases have been identified, bringing the number of COVID-19 cases to 17.",0.92744476
[0.7503823  0.35054287 0.07203788 ... 0.94023985 0.9114278  0.91329795],[0.04171982 0.01157316 0.00289217 ... 0.02011199 0.02819772 0.0285554 ],"U ta nyika vuxokoxoko byo yisa emahlweni hi ku famba ka sikKhabinete yi tshikelele xikombelo hi Nhlangano wa Rihanyo wa Misava na Holobye wa Rihanyo Mkhize, eka vanhu hinkwavo eAfrika-Dzonga ku tirhisa magoza yo sivela mikarhi hinkwayo ku yimisa ku hundzisiwa na ku hangalasiwa ka xitsongwatsongwana lex Magoza yo sivela ya katsa ku hlamba swandla swa wena nkarhi na nkarhi hi xisibi na mati kumbe ku tirhisa xibasisaswandla lexi nga na xihoko, ya tlhela ya katsa ku papalata ku khumba mahlo, nhompfu na nomu wa wena hi swandla leswi nga hlambiwangiki na ku khubumeta nomu wa wena hi thixu loko u khohlola kumbe u entshemula leswi landzeriwaka hi ku cukumetiwa ka thixu yaley Swikombeto leswi nga toloveleka swa xitsongwatsongwana lexi swi katsa, ku hisa miri, ku khohlola na ku talelw Loko u kombisa swikombeto swo tanihileswi swi hlamuseriweke laha henhla, vanhu va tsundzuxiwa ku tshama ekaya na ku lava mpfuno wa dokodelHi kombela hinkwenu ku xixima xihundla xa vavabyi va COVID-19 na mindyangu ya von Nakambe hi tsundzuxa swinene ehenhla ka ku hangalasiwa ka mavunwa wahi kumbe wahi lama fambelanaka na xitsongwatsongwana lexi ku endlela ku sivela ku hangalasiwa ka nchavo, nhlekulo na xihlawuhlawu erixakeni ra ka hin Vanhu lava nga na swivilelo va nga ha tihlanganisa eka Nomboro ya Riqingho ra Xilamulelamhangu ya Vandla ra Rixaka ra Mavabyi yo Tlulela (NICD) eka 0800 029 999 ku kuma vuxokoxoko bya nkhaqato hi mayelana na COVID-14 Khabinete yi tikatse na Phuresidente Cyril Ramaphosa eka ku navelela leswinene xipano xo vuyisa eka rikwavo na xipano xa Vuhahisi bya Swihahampfhuka bya Afrika-Dzonga (SAA) lexi sukeke hi Ravumbirhi ku ya eka Dorobakulu ra Wuhan, Xifundzakulu xa Hubei ePeople s Republic of China, ku ya vuyisa eka rikwavo 122 wa maAfrika-Dzong Xipano xa swa vutshunguri kusuka eka Ndzawulo ya Rihanyo na Vukorhokeri bya Rihanyo bya Mavuthu ya Afrika-Dzonga swi vumba xiphemu xa xipano xo vuyisa eka rikwav Khabinete yi paluxe ku khensa ka yona eka SAA hikwalaho ka mpfuneto wa vona wa nkoka swonghasi eka ntirho lowu wa ku vuyisa eka rikwavXipano xo vuyisa eka rikwavo na maAfrika-Dzonga lama vuyisiwaka eka rikwavo va languteriwa etikweni hi Ravuntlhanu, 13 Nyenyankulu 2020.","Cabinet reiterates the call by the World Health Organisation (WHO) and Health Minister, Dr Zweli Mkhize, for all people in South Africa to continually practice preventative measures to stop the transmission and spread of the viru The preventative measures include washing your hands often with soap and water or using an alcohol-based hand sanitizer, they also include avoiding touching your eyes, nose and mouth with unwashed hands and covering your mouth with a tissue when coughing or sneezing following with disposing of the tissuCommon symptoms of the virus include, fever, cough and difficulty in breathin",0.8564875
"[ 0.7885381   0.63195854 -0.12813799 ...  0.77482736  0.8460914
  1.178469  ]",[0.03156606 0.01474213 0.00903355 ... 0.02418695 0.0176503  0.035534  ],"Eku vuyeni ka vona, va ta kheteriwa etlhelo ku ringana mpimohansi wa 14 wa masiku kufika eka mpimohenhla wa 21 wa masik Hi nkarhi lowu, mfambafambo wa vanhu na nhundzu ku nghena na ku huma eka zoni ya ku khetela etlhelo wu ta siveriwHi tsundzuxa vanhu hi matimba ehenhla ka ku ringeta ku tihlanganisa ka miri kwihi kumbe kwihi kumbe ku ringeta ku endzela zoni yo khetela etlhel Xikan wekan we loko nkarhi wo khetela etlhelo wu fika emakumu na swikambelo swi tiyisisa leswaku ku hava ntluletavuvabyi wa xitsongwatsongwana xa COVID-19 lexi tumbeleke eka varikwerhu va hina, va ta tshunxiwa ku ya emigangeni ya ka vona yo hambanahambanKhabinete yi hoyozele ntirho lowu endliweke hi Komiti ya Tindzawulo to Hambana (IMC) leyi nyikiweke ntirho wa ku tirhana na COVID-19, leyi rhangeriweke hi Holobye wa Rihanyu na ku tirhisana na NICD, eka ku landzelerisa na ku kamanyeta xitsongwatsongwana lexi, loko ku ri karhi ku pfuniwa lava hlaseriweke hi xona na ku nyika rixaka vuxokoxoko lebyintshwa hindlela leyi yaka emahlwenKhabinete ya khensa leswaku swifundzakulu swo tala swi veke vuhlanganisi hi mhaka COVID19 emavokweni ya Holobye wa Rihanyu hikwalaho ka ku va byi ri na nkoka wa rixaka na wa matiko ya misav Hi khutaza swifundzakulu leswin wana hinkwaswo leswaku na swona swi landzelela ku tiyisisa ku va vuhlanganisi byi va endhawini yin we naswona hikokwalaho ku papalatiwa hansahansa leyi nga languteriwangiki na ku humesiwa ka mahungu loku nga tirhisanikPhuresidente Ramaphosa ku nga ri khale u ta nyika vuxokoxoko lebyintshwa eka mavandla ya tipolitiki lama yimeriweke ePalamende xikan we na varhangeri va tikereke hi COVID19.","We are intensifying our investment and to date projects with an investment value of R9 billion have been completed and 27 projects worth just over R250 billion are in implementation phases, with more coming on stream this year Vodacom Data PricesCabinet welcomes the announcement by the Competition Commission on the landmark consent agreement reached with Vodacom regarding the reduction of the operator s data-price This follows the Competition Market Inquiry into data services requested by the then Minister of Economic Development Ebrahim Patel in 2017, which found that data-prices were higher than many other countries and discriminated against poorer consumer",0.80767715
[0.50993025 0.35696602 0.1351573  ... 0.8505597  0.8721558  1.2663182 ],"[ 0.02464241  0.00147363 -0.00029496 ...  0.03514905  0.02810194
  0.03363661]","Nhlengeletano ya Khabinete yo hlawuleka hi COVID-19 yi le ku rhambiweni hi Sonto, 15 Nyenyankulu 2020, eTshwane IkhonomiKhabinete yi kambisise ku humesiwa ka xiviko xa Tinhlayonhlayo ta Afrika-Dzonga hi Xikumiwa xa Tiko Hinkwaro (GDP), leswi swi paluxeke leswaku ikhonomi ya hina yi rhetele eka ku wa ka ikhonomi ka xithekinik Tinhlayo ti kombe GDP leyi hungutekaka hi",The EconomyCabinet reflected on the release of Statistics South Africa s report on the Gross Domestic Product which revealed that our economy slipped into a technical recessio,0.80500656
"[ 1.0697635  -0.20507364  3.2381918  ...  0.25654542  0.98475957
  1.6488707 ]","[ 0.02415736 -0.00074932  0.01816377 ...  0.00024171  0.01285825
  0.02939015]",eka Kotara ya 4 ya 2019.,in Quarter 4 of 2019.,0.8668036
"[ 0.8735518  -0.11332212 -0.91881424 ...  0.36645123  0.6306684
  0.2745945 ]","[ 0.00460826 -0.00047672  0.00352163 ... -0.00308081  0.0010928
  0.00361179]",Leswi swi landza ku nkhanyano wa,This follows a contraction of,0.68150324
[0.55888206 0.18490008 1.0319936  ... 0.77843565 0.87399065 0.84389985],"[ 0.01039411 -0.0006944   0.00390834 ...  0.03546105  0.04858593
  0.03744684]","eka Kotara ya 3 ya lembe leri fanakHambileswi ku amukeriwaka switandzhaku swo heta matimba swa ku fambetela ka gezi, Khabinete yi tshama ya ha tiyimiserile eka ku lunghisa swa nkoka, yi hlongorisa swiyenge swa nkoka swonghasi swa ku kula na ku lawula switshunxo swo tirhisana na vatirhisani va vaaki hinkwavo ku endlela leswaku hi veka tiko endleleni ya ku kula ka ikhonomHi le ku tiyiseni ka vuvekisi bya hina naswona ku ta fika sweswi tiphurojeke leti nga na nkoka wa vuvekisi wa R9 wa tibiliyoni ti hetiwile naswona 27 wa tibiliyoni leti nga na nkoka wa kutlulanyana R250 wa tibiliyoni ti le ka swiyenge swa nsimeko, laha to tala ti nga eku tirheni nan waka Mixavo ya data ya VodacomKhabinete yi amukela xitiviso hi Khomixini ya Mphikizano hi ntwanano wo pfumela wa xiyimo xa nkoka lowu fikeleriweke na Vodacom hi mayelana na ku hungutiwa ka mixavo ya data ya oparetar Leswi swi ta endzhaku ka Ndzavisiso wa Timakete ta Mphikizano eka vukorhokeri bya data lowu komberiweke hi khale ka Holobye wa Nhluvukiso wa Ikhonomi Ebrahim Patel hi 2017, lowu wu kumeke leswaku mixavo ya data a yi ri ehenhla kutlula ematikweni man wana mo tala naswona a yi ri xihlawuhlawu ehenhla vatirhisi lava nga swel Ntwanano lowu na Vodacom wu ta sungula hi siku ra 1 Dzivamisoko 2020 naswona wu ta endla leswaku ndhurho wa data wu hunguteka eka tibandlele ta n hweti na n hweti hinkwato, laha mixavo ya tibandlele ya 1GB yi nga ta ya ehansi kusuka eka R149 kufika eka R99 (hunguteko wa 24%), ku ri na mitshovo yo yisa emahlweni haxaw Vodacom yi ta tlhela yi kotisa mfikelelo wa data ya mahala eka vatirhisi eka tiwebusayiti ta ntsakelo wa vaaki to karhi (ku fana na GCIS, BizPortal leyintshwa na Wikipedia) na mfikelelo eka tiwebusayiti ta tiyunivhesiti ta Afrika-Dzong Mitshovo yin wana yi ta tirha eka vatirhi eka kutlula 2 000 ya miganga leyi nga swela naswona vatirhisi va ta va na","Cabinet joins President Cyril Ramaphosa in wishing well the repatriation team and the South African Airways crew who departed on Tuesday to the City of Wuhan, Hubei Province in the People s Republic of China, to repatriate 122 South African The medical team from the Department of Health and the Military Health form part of the repatriation tea Cabinet has expressed its appreciation to South African Airways for their valuable assistance in this repatriation exercis The repatriation team and the repatriated South Africans are expected back in the country this Friday, 13 March 2020.",0.79169965
"[ 0.6106619  -0.50303745 -0.3614571  ...  0.5310001   0.4515999
  0.03266641]","[ 0.00557067 -0.00122279  0.00085403 ...  0.00685037  0.0035831
 -0.00064932]",mpako wa masungulo,basic package,0.55674654
